YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS10M
2021,1,1,0,10.97,100.0,0.0,2.55
2021,1,1,3,19.19,78.17,0.0,1.33
2021,1,1,6,23.56,60.75,0.0,1.01
2021,1,1,9,23.06,65.18,0.0,1.4
2021,1,1,12,20.07,67.8,0.0,0.93
2021,1,1,15,17.76,75.7,0.0,1.0
2021,1,1,18,13.8,97.84,0.0,2.05
2021,1,1,21,11.89,100.0,0.0,2.2
2021,1,2,0,11.1,100.0,0.0,2.6
2021,1,2,3,19.43,78.66,0.0,1.76
2021,1,2,6,22.9,63.39,0.0,0.35
2021,1,2,9,22.71,64.02,0.0,1.04
2021,1,2,12,19.93,67.24,0.0,0.9
2021,1,2,15,16.7,80.5,0.0,1.54
2021,1,2,18,13.52,95.25,0.0,2.11
2021,1,2,21,11.75,100.0,0.0,2.21
2021,1,3,0,10.84,100.0,0.0,2.4
2021,1,3,3,18.15,79.85,0.0,1.7
2021,1,3,6,22.61,64.72,0.0,0.63
2021,1,3,9,22.76,62.97,0.0,0.39
2021,1,3,12,19.85,66.42,0.0,0.37
2021,1,3,15,17.72,72.94,0.0,0.71
2021,1,3,18,14.27,87.64,0.0,1.77
2021,1,3,21,11.9,97.47,0.0,2.15
2021,1,4,0,11.27,95.8,0.0,2.06
2021,1,4,3,18.62,73.09,0.0,0.98
2021,1,4,6,23.27,62.11,0.0,0.15
2021,1,4,9,23.56,63.02,0.0,0.48
2021,1,4,12,20.23,67.35,0.0,0.51
2021,1,4,15,18.15,74.82,0.0,0.56
2021,1,4,18,15.87,85.45,0.0,0.99
2021,1,4,21,12.56,100.0,0.0,2.12
2021,1,5,0,11.38,100.0,0.0,2.39
2021,1,5,3,18.84,80.61,0.0,1.33
2021,1,5,6,23.3,66.89,0.0,0.33
2021,1,5,9,23.58,67.18,0.0,0.72
2021,1,5,12,20.34,72.72,0.0,0.82
2021,1,5,15,17.5,86.0,0.0,1.46
2021,1,5,18,15.5,96.65,0.0,1.64
2021,1,5,21,13.41,100.0,0.0,2.06
2021,1,6,0,12.33,100.0,0.0,2.49
2021,1,6,3,20.31,77.61,0.0,1.12
2021,1,6,6,25.25,59.55,0.0,0.38
2021,1,6,9,25.18,63.25,0.0,0.73
2021,1,6,12,22.02,66.46,0.0,0.84
2021,1,6,15,19.32,77.79,0.0,1.45
2021,1,6,18,17.35,87.82,0.0,1.61
2021,1,6,21,14.96,100.0,0.0,2.35
2021,1,7,0,14.15,99.93,0.0,2.42
2021,1,7,3,21.07,76.47,0.0,2.03
